Campaign,Business,Total_Days,Train_Days,Test_Days,Avg_CPL,Test_MAE,Test_MAPE,SMA3_MAE,SMA3_MAPE,SMA7_MAE,SMA7_MAPE,Epochs_Trained,Final_Loss,Converged_Early
traffic_source_campaign_name_1264,target_business_002,61,55,10,0.2325693504206319,0.16790154911373223,52.612153306949494,0.047406425575690435,9.388799655299824,0.05484885653240486,11.648629141327396,50,0.013154408894479275,True
traffic_source_campaign_name_1265,target_business_002,128,98,20,0.26551466798409856,0.14194267614669562,42.13829778626247,0.07131875197048203,21.457496869103196,0.07960261651448224,23.107986733337246,50,0.05471768602728844,True
traffic_source_campaign_name_1266,target_business_002,50,35,8,0.38116249310581773,0.03994874247863428,8.59022793932159,,,,,50,0.1308748424053192,True
traffic_source_campaign_name_127,target_business_002,271,222,42,0.16564296064235282,0.11262176192008601,34.32061673947159,0.10069604806996636,30.000807966087663,0.12879655120404276,39.86005803131112,50,0.01427601557224989,True
traffic_source_campaign_name_1270,target_business_002,46,33,8,0.11859860339877906,0.23302486108520315,80.49024072697509,,,,,50,0.10718277096748352,True
traffic_source_campaign_name_1276,target_business_002,44,69,8,0.3490776283529182,0.1343974174897996,34.18741695117616,,,,,50,0.023250970989465714,True
traffic_source_campaign_name_1278,target_business_002,45,92,8,0.4412798402661572,0.04576327564235161,6.655786523771537,,,,,50,0.03163095936179161,True
traffic_source_campaign_name_1279,target_business_002,63,60,10,0.3638690763306604,0.043688940118956465,9.85500755916095,0.10268548630435512,18.467558775056126,0.10268548630435512,18.467558775056126,50,0.03167825564742088,True
traffic_source_campaign_name_129,target_business_002,91,129,15,0.5783548686488159,0.17989256791392774,26.979733877207234,0.09920549488365381,12.98254028819179,0.11358241117771935,14.761167849870594,50,0.02740701660513878,True
traffic_source_campaign_name_1290,target_business_002,89,217,14,0.1625165226812967,0.6976217293675128,194.65564846989602,0.059216616154978245,22.65569690691849,0.07326107547440464,21.38237989849092,50,0.014572836458683014,True
traffic_source_campaign_name_1293,target_business_002,69,261,11,0.27341662385331955,0.26904948168070975,65.54168716135436,0.29179573058386155,51.33667220623841,0.29179573058386155,51.33667220623841,50,0.016334589570760727,True
traffic_source_campaign_name_1295,target_business_002,99,211,16,0.18529981682917648,0.053387194989575094,24.87638520189762,0.034256746844112555,13.65980303203905,0.04861328323898644,20.077100937264532,50,0.02330964431166649,True
traffic_source_campaign_name_1296,target_business_002,75,222,12,0.25687836767561706,0.10622290746761451,27.820194896464923,0.07744351456040632,24.469703261740175,0.08374051476360568,23.655207612487565,50,0.015027864836156368,True
traffic_source_campaign_name_1298,target_business_002,67,247,11,0.1934718789561233,0.07125750519278826,32.30245452986954,0.09053973823891685,47.87447185620092,0.09053973823891685,47.87447185620092,50,0.00799249392002821,True
traffic_source_campaign_name_1299,target_business_002,66,244,11,0.20883799947924658,0.16570846355145175,48.71608643885201,0.10567342601133932,42.6460223142487,0.10567342601133932,42.6460223142487,50,0.010657133534550667,True
traffic_source_campaign_name_1301,target_business_002,50,236,8,0.23658279549285435,0.046670390010126316,9.791527918841252,0.04469954584417605,8.871508482464915,0.04437068587174609,8.775543571509683,50,0.009151432663202286,True
traffic_source_campaign_name_1302,target_business_002,46,237,8,0.4037931685072108,0.08805283082068392,17.214850031051615,0.026755247594873917,5.722793768601249,0.044238998487107946,9.378422593888363,50,0.01060453336685896,True
traffic_source_campaign_name_1308,target_business_002,73,235,12,0.23152690969304965,0.043498525118363156,18.077850831141053,0.01542265199152767,5.818533711212785,0.021980963090527796,7.880548451461052,50,0.008694656193256378,True
traffic_source_campaign_name_1309,target_business_002,112,236,18,0.18742968097433038,0.15283200400756444,34.66326274412877,0.12364524969422432,28.880691586519518,0.17365695143666193,38.527161521883244,50,0.015657925978302956,True
traffic_source_campaign_name_1310,target_business_002,101,233,16,0.1855018394982681,0.10263825737568105,40.84498957882035,0.09137790626827598,39.58580055271869,0.09593114639224211,43.08170541491814,50,0.015614560805261135,True
traffic_source_campaign_name_1314,target_business_002,209,296,32,0.20683642870366298,0.11978541660789709,69.08849817422978,0.11370117348873154,65.30157116938979,0.11089617484503778,63.38579253568728,50,0.012931756675243378,True
traffic_source_campaign_name_1321,target_business_002,495,356,75,0.43049525639095054,0.1250213445883041,82.12965264076473,0.07152829748663775,52.7062080487928,0.08204667659204108,57.180511172353036,50,0.019458627328276634,True
traffic_source_campaign_name_1323,target_business_002,130,91,20,0.4581328800908206,0.1308111183733875,20.922709650372173,0.07828992768686617,12.671293028986128,0.08862554001975816,14.416818838160042,50,0.04101771116256714,True
traffic_source_campaign_name_1324,target_business_002,68,48,11,0.2871269469010712,0.23911458459612522,76.91031485854467,0.07999759446093212,22.526536404536035,0.07999759446093212,22.526536404536035,50,0.08049432933330536,True
traffic_source_campaign_name_1326,target_business_002,44,57,8,0.4374920173113386,0.3311000730430531,235.07593966180744,,,,,50,0.052669040858745575,True
traffic_source_campaign_name_1331,target_business_002,92,135,15,0.27053845571084323,0.11500593443798329,184.25118715296102,0.13876194440694237,179.83655046602533,0.12456946024888513,169.2461747297535,50,0.02901044674217701,True
traffic_source_campaign_name_1333,target_business_002,54,139,9,0.26763428461820243,0.12206566781451085,286.26651637563816,0.07604732735967976,99.27101508739244,0.07796889377078596,100.28074341972165,50,0.021217050030827522,True
traffic_source_campaign_name_1334,target_business_002,49,142,8,0.21743070028653183,0.04620378744545292,77.9050686484405,0.0559496816462354,56.73248199361636,0.05594676846064113,56.73081339100858,50,0.007357041817158461,True
traffic_source_campaign_name_1335,target_business_002,56,142,9,0.3435051506172525,0.06354678877348068,25.43044610070333,0.060734366823757754,21.840676860396457,0.06844513040259456,24.04442217320724,50,0.011349065229296684,True
traffic_source_campaign_name_1336,target_business_002,50,142,8,0.291068103666115,0.45942414595147824,6100.124807550597,0.06915838531734891,284.6493724198426,0.08678102141206134,530.3804241141622,50,0.018426932394504547,True
traffic_source_campaign_name_1337,target_business_002,62,141,10,0.33954920317619225,0.08038397744552964,186.61138999131933,0.10382623769513119,913.5272595027747,0.08972801531242183,915.0613021467623,50,0.02140633948147297,True
traffic_source_campaign_name_1343,target_business_002,50,86,8,0.37174522316716346,0.2796422489889513,57.761362812168514,,,,,50,0.03897446393966675,True
traffic_source_campaign_name_1344,target_business_002,52,104,9,0.24825169834958666,0.23095737952274517,129.50476178378142,0.25201913333500303,199.38790188815872,0.25201913333500303,199.38790188815872,50,0.015160908922553062,True
traffic_source_campaign_name_1345,target_business_002,84,121,14,0.25481222406775855,0.14361067681943337,39.048855829539576,0.10231455270739147,27.11424138466324,0.11765223702395267,30.541670047502027,50,0.01953873038291931,True
traffic_source_campaign_name_1346,target_business_002,50,107,8,0.3666630773013517,0.1379616540137138,38.7840331337708,,,,,50,0.027459003031253815,True
traffic_source_campaign_name_1348,target_business_002,76,110,12,0.12293780945258437,0.07317370834799294,51.56402932638897,0.05225568065284891,27.69919419355471,0.05326316555827128,28.118527103498923,50,0.022957466542720795,True
traffic_source_campaign_name_1349,target_business_002,47,78,8,0.22220443039465734,0.18196280636888307,63.399070104989065,,,,,50,0.045462917536497116,True
traffic_source_campaign_name_1350,target_business_002,51,141,9,0.19609201216855038,0.08689757338085262,33.64859997448054,0.0714504401071566,25.599890305772682,0.0714504401071566,25.599890305772682,50,0.0144916707649827,True
traffic_source_campaign_name_1357,target_business_002,58,68,10,0.3422955280378938,0.12912134050383298,33.854029491854824,0.07312243756988446,16.004760666229206,0.07312243756988446,16.004760666229206,50,0.03427967429161072,True
traffic_source_campaign_name_1360,target_business_002,55,159,9,0.18811201896827426,0.555090817031485,174.2254722920003,0.894516055220807,848.0115690527842,0.894516055220807,848.0115690527842,50,0.01412802655249834,True
traffic_source_campaign_name_1361,target_business_002,76,176,12,0.35704460911005304,0.25478939623605634,104.81661621843597,0.3723869047619048,155.27713853330837,0.36798660714285714,151.71448793089874,50,0.017875976860523224,True
traffic_source_campaign_name_1363,target_business_002,59,95,10,0.33860332306465735,0.08709323724341327,27.936740880765853,0.08579416028163182,40.69976424533285,0.08579416028163182,40.69976424533285,50,0.021446960046887398,True
traffic_source_campaign_name_1364,target_business_002,419,533,64,0.22040132958780465,0.039014208575155654,22.696367208909592,0.04396609150687147,25.29926278775586,0.03971588711443231,22.749940886485433,50,0.008272126317024231,True
traffic_source_campaign_name_1365,target_business_002,98,159,16,0.34879644150005656,0.07723768120140412,24.013991036203418,0.0737180033008837,23.70884118979069,0.06807773407106163,21.931892508843152,50,0.02559400163590908,True
traffic_source_campaign_name_1366,target_business_002,147,399,23,0.3623708956840518,0.04585306277322214,13.965859489217971,0.04962849532095584,16.233519620405776,0.05472021255560504,17.765356488263393,50,0.014814694412052631,True
traffic_source_campaign_name_1367,target_business_002,173,347,27,0.15494446738500856,0.028213493500793406,22.648852935128907,0.02046493436762673,17.187771181086266,0.020988399458474503,17.31876452193672,50,0.010686554946005344,True
traffic_source_campaign_name_1368,target_business_002,156,319,24,0.1809795437606994,0.0667314564577542,39.512913749677416,0.04380903940855419,28.84658551067415,0.0511783611445505,32.16065789900887,50,0.0089150071144104,True
traffic_source_campaign_name_1369,target_business_002,239,377,37,0.1365392894447491,0.07691125492457698,52.3662219532999,0.05374412543457253,34.56287160020152,0.059715416072481056,39.503726332110496,50,0.013873095624148846,True
traffic_source_campaign_name_137,target_business_002,94,166,15,0.6122140459138885,0.19251577086718444,26.485225947761386,0.12107566471598177,16.242853153382047,0.12004393892627899,15.357567538815514,50,0.01578601263463497,True
traffic_source_campaign_name_1373,target_business_002,142,340,22,0.23726670315796858,0.05346292143103987,31.686275849826224,0.05347416717326155,32.40475525076902,0.05765062146034,32.88635125861975,50,0.01296318881213665,True
traffic_source_campaign_name_1374,target_business_002,180,354,28,0.17321475233549843,0.045204156931083914,41.85602093803977,0.054582551569552815,54.52382639115222,0.046810883042600275,45.240250560502396,50,0.010415405035018921,True
traffic_source_campaign_name_1376,target_business_002,203,374,31,0.17905919175108784,0.10523319720896411,54.71342947882752,0.05607910995200437,27.806809841710013,0.06425704823283512,33.618936283402704,50,0.016006682068109512,True
traffic_source_campaign_name_1378,target_business_002,244,334,38,0.28360743678745276,0.12383847112882475,58.17037248080308,0.11794330850823177,49.06834262691441,0.12836592234263905,52.76711853967127,50,0.016955802217125893,True
traffic_source_campaign_name_1381,target_business_002,183,386,28,0.16845390799300536,0.07214943927870593,29.98001186658506,0.04593095862336384,20.790386217577968,0.07086891919697268,31.756894117749862,50,0.006926350761204958,True
traffic_source_campaign_name_1386,target_business_002,118,419,19,0.17156037412775535,0.034674896969545586,20.620921428836052,0.018948569158936307,10.0247291548562,0.02618139998371848,14.490876639602588,50,0.007445406634360552,True
traffic_source_campaign_name_1397,target_business_001,182,129,28,0.18281849265417371,0.07604927811589832,78.74825054379332,0.06201049357588193,67.52842864748298,0.0699932238965308,77.6315013162044,50,0.04061538726091385,True
